wins,losses,inactive,hotStreak,tier,rank,puuid,matchId,season,champExperience,champLevel,championName,damageDealtToObjectives,damageDealtToTurrets,kills,deaths,assists,detectorWardsPlaced,doubleKills,dragonKills,firstTowerKill,firstTowerAssist,firstBloodAssist,firstBloodKill,goldEarned,individualPosition,magicDamageDealt,pentaKills,quadraKills,killingSprees,physicalDamageDealtToChampions,physicalDamageTaken,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,tripleKills,visionScore,wardsPlaced,totalMinionsKilled,win
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5662180477,12,5469,9,Blitzcrank,3015,2593,0,0,10,0,0,0,True,False,True,False,4873,UTILITY,3643,0,0,0,1662,5452,3732,0,7783,725,0,15,6,6,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5660261106,12,17923,17,Zed,12112,745,9,11,3,0,0,2,False,False,False,False,16613,JUNGLE,34433,0,0,2,21747,26204,23525,0,42505,11611,0,18,8,72,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5657528532,12,19347,18,Vi,12645,4729,7,12,15,0,0,0,False,False,False,True,15598,JUNGLE,5661,0,0,2,16682,32185,17358,0,55386,12523,0,22,10,74,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5655535808,12,6130,10,Velkoz,160,160,1,9,4,0,0,0,False,False,False,False,5277,UTILITY,19073,0,0,0,464,11496,7434,0,13909,262,0,8,5,26,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5654657675,12,18913,18,Velkoz,6555,1713,12,15,12,0,2,1,False,False,False,False,15426,UTILITY,78936,0,0,3,972,16524,41110,0,39037,2340,0,19,9,36,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5654650783,12,15382,16,Tryndamere,13261,6707,9,5,2,0,2,0,True,False,False,False,12839,TOP,930,0,0,2,17783,28945,18829,0,33106,7888,0,4,4,177,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5653127413,12,17457,17,Tryndamere,33645,6515,11,10,8,0,1,2,True,False,False,True,15791,TOP,902,0,0,4,15547,23498,17138,0,39029,6808,0,19,11,142,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5652498867,12,18228,17,Tryndamere,22529,9779,1,7,7,0,0,0,False,False,False,False,14580,TOP,1541,0,0,0,6397,25212,6896,0,40725,7779,0,23,12,186,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5652366994,12,12355,14,Tryndamere,12577,0,7,9,5,0,0,0,False,False,False,False,11575,JUNGLE,6534,0,0,2,14589,21326,16438,0,36772,11391,0,12,5,19,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5650617333,12,15508,16,Jayce,3885,3885,14,8,7,0,1,0,False,False,False,False,13691,MIDDLE,959,0,0,3,22036,18261,23633,0,25504,2985,0,9,6,131,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5650299990,12,6573,10,Kassadin,221,221,3,8,4,0,0,0,False,False,False,False,6103,MIDDLE,19294,0,0,1,1119,6341,9620,0,14762,0,0,12,7,48,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5650262617,12,9029,12,Ekko,5370,2555,4,5,10,0,0,1,True,False,False,False,7792,MIDDLE,48352,0,0,1,1206,3573,7130,0,15414,1853,0,4,5,78,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5649252620,12,8828,12,Jhin,4531,4531,3,6,6,0,0,0,False,False,False,False,7700,BOTTOM,6827,0,0,0,8016,9867,9085,0,10403,977,0,3,2,98,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5649190398,12,670,3,Vi,0,0,0,0,0,0,0,0,False,False,False,False,962,JUNGLE,836,0,0,0,153,850,153,0,1556,470,0,1,1,0,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5647188917,11,17309,17,Veigar,5875,5875,7,6,11,0,0,0,False,False,False,False,12321,MIDDLE,127048,0,0,1,1834,15352,28008,0,20960,1022,0,10,5,172,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5646351487,11,28721,18,Veigar,9979,2333,23,15,16,0,4,0,False,False,True,False,23521,MIDDLE,291464,0,0,4,924,15112,62757,0,50722,6171,2,15,7,221,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5645473844,11,16504,17,Zed,12661,1369,9,11,15,0,0,0,False,False,False,False,14062,MIDDLE,12412,0,0,2,26432,21178,28968,0,41967,8037,0,16,10,123,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5645026797,11,11998,14,LeeSin,16300,1602,4,6,4,0,0,1,True,False,False,False,9413,JUNGLE,20607,0,0,1,5270,9250,6675,110,20370,4862,0,13,6,32,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5643496398,11,14957,16,Lux,6350,1723,7,11,14,0,0,0,False,False,False,False,11501,MIDDLE,60547,0,0,3,2883,19106,20742,743,25087,1805,0,5,3,94,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5642719069,11,6455,10,Kalista,3403,0,3,10,2,0,0,1,False,False,False,False,5919,BOTTOM,384,0,0,0,6334,9948,6524,0,23657,2169,0,8,4,56,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5641798962,11,18998,18,Syndra,4603,2561,9,16,13,0,1,0,False,False,True,False,14692,MIDDLE,107335,0,0,1,2057,23713,31790,0,44567,3379,0,12,7,105,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5639414841,11,7813,11,Tryndamere,11034,0,3,6,0,0,1,0,False,False,False,False,7129,TOP,0,0,0,1,3626,12152,3670,0,25856,2489,0,11,7,72,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5638382366,11,12712,14,Illaoi,5315,5315,6,4,6,0,1,0,False,False,False,True,10181,TOP,2886,0,0,1,19186,14025,21001,0,30039,8792,0,10,5,134,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5638194578,11,11236,13,Chogath,2698,2698,7,8,3,0,1,0,False,False,False,False,9844,TOP,43233,0,0,1,2462,12813,15538,0,31133,4416,0,6,4,94,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5637813974,11,9279,12,Tryndamere,2733,2318,7,7,4,0,1,0,False,False,False,True,9456,TOP,96,0,0,1,10617,20058,10827,0,29676,5545,0,6,4,111,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5637187245,11,15517,16,Tryndamere,19514,5281,13,9,7,0,0,0,False,True,False,True,14429,TOP,1448,0,0,4,18701,23018,20209,0,38019,7082,0,18,8,124,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5637037955,11,10506,13,Ashe,253,253,3,6,3,0,0,0,False,False,False,False,7126,TOP,2669,0,0,1,10121,10029,12202,0,16945,1726,0,13,6,106,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5635232427,11,13402,15,Ashe,4620,3638,11,6,11,0,1,0,False,False,False,False,12935,BOTTOM,2928,0,0,4,26422,20062,29061,0,28756,6258,0,9,5,116,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5635084172,11,11098,13,Jayce,10651,7768,5,5,3,0,0,0,False,False,False,False,8855,MIDDLE,670,0,0,1,8361,7459,8944,0,16706,296,0,8,4,122,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5634925464,11,16477,16,Jayce,12862,6821,9,4,12,0,1,0,True,False,False,False,13937,MIDDLE,1149,0,0,1,15543,19783,18770,0,24349,7318,1,9,5,132,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5632004444,11,1116,3,Jayce,0,0,0,0,0,0,0,0,False,False,False,False,1064,MIDDLE,0,0,0,0,350,104,356,0,619,0,0,0,1,18,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5631466142,11,14614,15,Darius,4685,1724,5,9,9,0,1,1,False,False,False,False,10508,TOP,0,0,0,1,14646,16526,15973,0,32372,5268,0,7,4,90,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5628325143,11,15502,16,Lux,10870,3126,7,8,13,0,1,0,False,False,False,True,12244,MIDDLE,98875,0,0,1,2677,14297,21988,1157,22797,1835,0,16,10,144,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5628220839,11,9853,12,Fizz,110,110,2,8,4,0,0,0,False,False,False,False,6962,MIDDLE,22016,0,0,0,1426,9436,5781,0,19683,318,0,11,6,83,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5626362735,11,7106,10,Illaoi,859,859,0,9,1,0,0,0,False,False,False,False,4979,TOP,892,0,0,0,5771,16008,6396,0,21926,2390,0,7,4,86,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5626351054,11,691,3,Illaoi,0,0,0,1,0,0,0,0,False,False,False,False,737,TOP,65,0,0,0,685,1065,751,0,1189,107,0,0,0,2,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5626304133,11,16504,17,Fizz,9570,6692,10,6,10,0,1,0,False,False,True,False,13119,MIDDLE,62184,0,0,2,2877,7165,14658,0,27999,4966,0,10,5,144,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5617984072,11,15013,16,Vladimir,3626,3025,5,6,12,0,0,0,False,False,False,False,10910,MIDDLE,110631,0,0,1,1132,26225,20248,0,33990,17518,0,13,7,151,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5616284467,11,10878,13,Vladimir,2931,2931,7,9,9,0,0,0,False,False,False,False,8784,MIDDLE,50112,0,0,1,1590,16759,13438,0,20841,8858,0,5,3,80,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5615135329,11,14516,15,Draven,8056,3908,4,11,12,0,0,0,False,False,False,False,11751,BOTTOM,1161,0,0,0,16229,12388,16751,0,26690,3379,0,11,6,140,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5615012701,11,15641,16,Zed,6236,1231,12,9,7,0,0,0,False,False,True,False,13260,MIDDLE,11079,0,0,4,17969,7497,19657,0,33358,4166,0,16,6,112,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5614345236,11,15984,16,Galio,3512,2755,5,7,10,0,0,0,False,False,True,False,11232,MIDDLE,100058,0,0,1,427,21240,18437,0,27679,3231,0,5,2,117,False
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5613914850,11,10886,13,Kassadin,1286,762,5,12,2,0,0,0,False,False,False,False,8115,MIDDLE,25458,0,0,1,875,10108,7776,0,24653,1382,0,8,3,51,True
8,7,False,True,IRON,I,w79k2OTeo_XgVqNol2gn-qyvRg0bTrcjK1Cf-MF5hjwdkxJ9jDbanhlbsQIjDDB0L7xFywlglpVZOg,EUW1_5613878561,11,11580,14,Lux,2786,1226,3,11,5,0,1,0,False,False,False,False,8688,MIDDLE,63667,0,0,1,1363,9936,18384,1564,23305,347,0,12,6,96,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5669097410,12,8527,11,Jhin,1630,1503,4,5,3,0,0,0,False,False,False,True,8122,BOTTOM,2425,0,0,1,8862,11407,9785,0,14456,4044,0,9,5,140,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5669090921,12,15090,16,Jhin,2900,2146,10,10,11,0,0,1,False,False,False,False,14285,BOTTOM,6769,0,0,2,20080,15759,24055,0,35577,6946,0,14,9,218,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5667121620,12,14156,15,Malphite,4490,1169,11,11,13,0,1,0,False,False,True,False,13009,UTILITY,41447,0,0,3,2905,16463,22083,0,26447,1865,0,24,12,40,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5659234920,12,11915,14,Malphite,4918,2683,4,10,13,0,0,0,False,False,False,False,9711,UTILITY,29139,0,0,1,2281,15441,15116,0,21334,4008,0,43,21,59,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5659175698,12,8154,11,Malphite,2170,0,3,4,6,0,0,0,False,False,False,True,7091,UTILITY,12391,0,0,1,1377,10094,10208,0,18363,3250,0,29,16,33,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5659132244,12,13506,15,Jhin,17504,4884,15,8,12,0,2,2,False,False,True,False,13377,BOTTOM,3948,0,0,3,16949,12288,18806,0,22525,5741,0,14,7,125,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5659104453,12,13698,15,Malphite,8552,1020,5,13,13,1,0,0,False,False,False,False,12073,UTILITY,33932,0,0,0,2389,23046,13030,0,32884,1356,0,54,27,53,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5658978714,12,16238,16,Malphite,2590,1601,5,13,13,0,0,0,False,False,False,False,10846,BOTTOM,37350,0,0,1,1249,8407,12878,0,31507,3663,0,40,19,57,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5659024873,12,10217,13,Malphite,3744,3481,2,1,15,0,0,0,False,False,False,False,8795,UTILITY,27884,0,0,0,2363,6236,12394,0,12674,3180,0,31,13,52,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5658953004,12,4182,8,Kayn,11707,486,1,6,2,0,0,1,True,False,False,False,5088,JUNGLE,2635,0,0,0,3158,10598,3344,0,14906,4140,0,10,5,8,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5654866788,12,14005,15,Malphite,1679,1679,10,11,16,0,1,0,False,True,True,False,12460,UTILITY,37125,0,0,1,3510,17367,18394,0,32679,1740,0,34,17,61,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5645051773,11,10388,13,Malphite,1635,1635,5,7,10,1,0,0,False,False,True,False,9586,UTILITY,30292,0,0,0,2583,12875,12178,0,22730,1023,0,40,15,64,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5642772652,11,9035,12,Kayn,24499,2028,2,3,4,0,0,1,False,False,True,False,8107,JUNGLE,5297,0,0,0,3141,15344,3385,0,18660,6582,0,6,3,26,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5642720811,11,7446,11,Senna,22,22,1,10,9,0,0,0,False,False,False,False,6612,UTILITY,0,0,0,0,6844,6697,7392,361,14152,3030,0,11,5,23,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5642674370,11,8777,12,Rakan,141,0,1,15,14,1,0,0,False,False,True,False,6877,UTILITY,10125,0,0,0,1173,14895,4677,2071,23979,1398,0,18,8,41,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5640775727,11,22295,18,Garen,10239,10213,11,8,13,0,1,0,True,False,True,False,17122,TOP,6058,0,0,2,28219,41053,36000,0,56162,4748,0,22,13,181,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5640751075,11,11183,13,Rakan,3535,2887,3,2,12,0,0,0,False,False,False,False,8363,UTILITY,10536,0,0,1,2027,8395,6722,2202,13091,2216,0,30,20,40,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5639246358,11,21020,18,Malphite,3028,685,13,10,30,0,1,0,False,False,False,False,15914,UTILITY,74885,0,0,3,5988,15921,36592,0,34334,3521,0,37,21,97,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5639230812,11,19313,18,Jhin,9910,9104,13,7,16,0,1,1,False,True,True,False,18020,BOTTOM,6668,0,0,2,28568,18422,33415,0,38930,7118,0,20,12,175,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5639187637,11,8761,12,Jhin,1009,1009,4,7,3,0,0,0,False,False,False,False,7379,BOTTOM,1889,0,0,0,5868,6386,6214,0,15359,1584,0,9,6,125,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5635577557,11,12775,14,Jhin,3029,1016,9,5,0,1,0,0,False,False,False,False,12655,BOTTOM,6063,0,0,2,13482,12200,14587,0,22850,4247,0,13,8,199,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5628167056,11,10751,13,Jhin,4751,3213,10,5,13,1,1,0,True,False,False,False,10494,BOTTOM,4028,0,0,2,11691,6481,13455,0,11712,1948,0,19,6,74,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5628152487,11,12029,14,Jhin,1515,340,6,7,1,1,0,0,False,False,False,False,9503,BOTTOM,2447,0,0,2,8733,11489,9576,0,17085,2427,0,12,9,127,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5586085725,11,9385,12,Malphite,2551,704,5,4,14,0,1,0,False,False,False,False,7870,JUNGLE,13340,0,0,2,2883,9053,10955,0,10742,53,0,35,16,31,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5546472385,11,13044,15,Ashe,14266,5603,10,8,9,0,1,0,False,False,False,True,13445,BOTTOM,2807,0,0,2,18354,13967,21222,0,24505,2173,0,16,8,157,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5544650940,11,18287,17,Jhin,6232,5633,14,8,9,1,0,0,False,False,False,False,15637,BOTTOM,7178,0,0,3,25876,13566,30835,0,24775,3581,0,30,8,169,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5541253801,11,10628,13,Jhin,127,0,5,5,6,0,0,0,False,False,False,False,9206,BOTTOM,3976,0,0,1,11699,9478,13248,0,14455,2578,0,6,4,145,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5537869588,11,15945,16,Jhin,14022,8324,14,9,11,0,2,0,True,False,False,True,16079,BOTTOM,5707,0,0,4,28776,11934,31591,0,23874,2555,0,13,6,154,True
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5537836007,11,16534,17,Jhin,20122,11918,9,6,14,0,1,0,False,True,False,False,17410,BOTTOM,12259,0,0,2,27968,14929,32634,0,25703,6688,0,24,12,205,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5510539344,11,10989,13,Yone,0,0,3,7,3,0,0,0,False,False,True,False,7435,TOP,9681,0,0,0,6911,9207,9434,0,20451,1287,0,3,3,128,False
5,6,False,False,IRON,I,QykJNyFU7mIE7g1dCwvScWjPLVgnSR9ruZ27KehEX-PXWsPjg7lkanMsB6wWfZ4inoVSotD7rFcoLQ,EUW1_5510532898,11,16854,17,Yone,10119,5344,8,7,5,0,2,0,False,False,False,False,12399,TOP,15613,0,0,2,9449,19080,13084,0,26295,3818,0,6,4,140,True
